Gene	Labels	Color
TPP2	19	lightyellow
TPPP	10	purple
TPPP3	9	magenta
TPR	6	red
TPRA1	16	lightcyan
TPRG1L	2	blue
TPRKB	12	tan
TPRN	7	black
TPST1	16	lightcyan
TPST2	4	yellow
TPT1	12	tan
TPX2	22	darkgreen
TRA2A	1	turquoise
TRABD	4	yellow
TRADD	4	yellow
TRAF1	2	blue
TRAF2	7	black
TRAF3	1	turquoise
TRAF3IP2	17	grey60
TRAF3IP3	2	blue
TRAF4	24	darkgrey
TRAF5	2	blue
TRAF6	12	tan
TRAF7	7	black
TRAFD1	2	blue
TRAIP	25	orange
TRAK1	1	turquoise
TRAK2	9	magenta
TRAM1	21	darkred
TRAM1L1	1	turquoise
TRAM2	9	magenta
TRANK1	26	darkorange
TRAP1	21	darkred
TRAPPC1	21	darkred
TRAPPC10	12	tan
TRAPPC2	18	lightgreen
TRAPPC2L	1	turquoise
TRAPPC3	13	salmon
TRAPPC4	27	white
TRAPPC5	4	yellow
TRAPPC6A	3	brown
TRAPPC6B	43	ivory
TRAPPC8	8	pink
TRAPPC9	1	turquoise
TRAT1	2	blue
TRDN	11	greenyellow
TREH	1	turquoise
TREM1	2	blue
TREM2	15	midnightblue
TREML1	2	blue
TREML2	2	blue
TREML4	2	blue
TRERF1	7	black
TREX1	11	greenyellow
TRIAP1	13	salmon
TRIB1	4	yellow
TRIB2	14	cyan
TRIB3	2	blue
TRIM11	7	black
TRIM13	23	darkturquoise
TRIM14	1	turquoise
TRIM16	33	darkolivegreen
TRIM16L	24	darkgrey
TRIM17	1	turquoise
TRIM2	19	lightyellow
TRIM21	3	brown
TRIM22	2	blue
TRIM23	10	purple
TRIM24	3	brown
TRIM25	6	red
TRIM26	11	greenyellow
TRIM27	11	greenyellow
TRIM28	4	yellow
TRIM3	1	turquoise
TRIM32	8	pink
TRIM33	6	red
TRIM35	9	magenta
TRIM36	1	turquoise
TRIM37	3	brown
TRIM38	6	red
TRIM39	11	greenyellow
TRIM39-RPP21	11	greenyellow
TRIM4	17	grey60
TRIM44	6	red
TRIM45	1	turquoise
TRIM47	21	darkred
TRIM5	2	blue
TRIM52	1	turquoise
TRIM54	19	lightyellow
TRIM56	18	lightgreen
TRIM58	2	blue
TRIM6	26	darkorange
TRIM60	11	greenyellow
TRIM61	3	brown
TRIM62	12	tan
TRIM65	6	red
TRIM66	32	violet
TRIM68	10	purple
TRIM69	5	green
TRIM7	5	green
TRIM74	13	salmon
TRIM8	7	black
TRIM9	0	grey
TRIO	3	brown
TRIOBP	16	lightcyan
TRIP10	8	pink
TRIP11	3	brown
TRIP12	6	red
TRIP13	20	royalblue
TRIP4	1	turquoise
TRIP6	38	plum1
TRIT1	24	darkgrey
TRMT1	4	yellow
TRMT11	3	brown
TRMT112	1	turquoise
TRMT12	3	brown
TRMT1L	19	lightyellow
TRMT2A	4	yellow
TRMT2B	12	tan
TRMT5	19	lightyellow
TRMT6	16	lightcyan
TRMT61A	4	yellow
TRMT61B	5	green
TRMU	20	royalblue
TRNAU1AP	13	salmon
TRNP1	12	tan
TRNT1	17	grey60
TRO	7	black
TROAP	25	orange
TRPC1	5	green
TRPC4	26	darkorange
TRPC4AP	1	turquoise
TRPC6	0	grey
TRPM2	10	purple
TRPM3	26	darkorange
TRPM4	1	turquoise
TRPM5	1	turquoise
TRPM6	18	lightgreen
TRPM7	8	pink
TRPM8	11	greenyellow
TRPS1	15	midnightblue
TRPT1	4	yellow
TRPV1	1	turquoise
TRPV2	36	yellowgreen
TRPV3	2	blue
TRPV4	14	cyan
TRRAP	12	tan
TRUB1	8	pink
TRUB2	20	royalblue
TSC1	1	turquoise
TSC2	1	turquoise
TSC22D1	19	lightyellow
TSC22D3	2	blue
TSC22D4	3	brown
TSEN15	8	pink
TSEN2	19	lightyellow
TSEN54	2	blue
TSFM	3	brown
TSG101	13	salmon
TSHR	6	red
TSHZ1	14	cyan
TSHZ2	22	darkgreen
TSHZ3	14	cyan
TSKS	3	brown
TSKU	38	plum1
TSLP	14	cyan
TSNARE1	10	purple
TSNAX	19	lightyellow
TSNAX-DISC1	10	purple
TSNAXIP1	1	turquoise
TSPAN1	3	brown
TSPAN10	7	black
TSPAN11	7	black
TSPAN12	26	darkorange
TSPAN13	25	orange
TSPAN14	7	black
TSPAN15	15	midnightblue
TSPAN17	5	green
TSPAN18	42	lightcyan1
TSPAN2	2	blue
TSPAN32	2	blue
TSPAN33	2	blue
TSPAN4	41	lightsteelblue1
TSPAN5	3	brown
TSPAN6	1	turquoise
TSPAN7	5	green
TSPAN8	33	darkolivegreen
TSPAN9	10	purple
TSPO	13	salmon
TSPYL1	24	darkgrey
TSPYL2	8	pink
TSPYL4	22	darkgreen
TSPYL5	6	red
TSR1	3	brown
TSR2	8	pink
TSSC4	4	yellow
TSSK1B	11	greenyellow
TSSK3	1	turquoise
TSSK6	3	brown
TST	4	yellow
TSTA3	0	grey
TSTD1	1	turquoise
TSTD2	12	tan
TTBK2	1	turquoise
TTC1	12	tan
TTC12	30	steelblue
TTC14	19	lightyellow
TTC17	8	pink
TTC19	3	brown
TTC21A	1	turquoise
TTC21B	19	lightyellow
TTC22	2	blue
TTC23	22	darkgreen
TTC25	31	paleturquoise
TTC26	10	purple
TTC27	3	brown
TTC28	1	turquoise
TTC3	9	magenta
TTC30A	7	black
TTC30B	5	green
TTC31	7	black
TTC32	12	tan
TTC33	2	blue
TTC36	22	darkgreen
TTC37	3	brown
TTC38	16	lightcyan
TTC39A	1	turquoise
TTC39B	3	brown
TTC39C	8	pink
TTC4	20	royalblue
TTC5	25	orange
TTC7A	37	skyblue3
TTC7B	3	brown
TTC8	5	green
TTC9	22	darkgreen
TTC9C	3	brown
TTF1	3	brown
TTI1	6	red
TTK	25	orange
TTL	3	brown
TTLL1	17	grey60
TTLL11	12	tan
TTLL12	33	darkolivegreen
TTLL3	1	turquoise
TTLL4	1	turquoise
TTLL5	1	turquoise
TTLL7	3	brown
TTLL9	5	green
TTN	3	brown
TTPAL	1	turquoise
TTYH2	15	midnightblue
TTYH3	1	turquoise
TUB	5	green
TUBA1A	9	magenta
TUBA1B	20	royalblue
TUBA1C	20	royalblue
TUBA3D	31	paleturquoise
TUBA3E	3	brown
TUBA4A	14	cyan
TUBA8	22	darkgreen
TUBB	11	greenyellow
TUBB1	2	blue
TUBB2A	20	royalblue
TUBB2B	6	red
TUBB3	22	darkgreen
TUBB6	20	royalblue
TUBB8	42	lightcyan1
TUBD1	1	turquoise
TUBE1	1	turquoise
TUBG1	6	red
TUBG2	37	skyblue3
TUBGCP2	10	purple
TUBGCP4	6	red
TUBGCP5	10	purple
TUBGCP6	7	black
TUFM	6	red
TUFT1	1	turquoise
TULP2	1	turquoise
TULP3	0	grey
TULP4	1	turquoise
TUSC1	4	yellow
TUSC2	13	salmon
TUSC3	33	darkolivegreen
TUT1	8	pink
TWF1	24	darkgrey
TWF2	4	yellow
TWIST1	39	orangered4
TWISTNB	19	lightyellow
TWSG1	5	green
TXK	21	darkred
TXLNA	3	brown
TXLNB	2	blue
TXLNG	3	brown
TXN	14	cyan
TXNDC11	34	darkmagenta
TXNDC12	27	white
TXNDC15	3	brown
TXNDC16	5	green
TXNDC17	14	cyan
TXNDC2	40	mediumpurple3
TXNDC5	10	purple
TXNDC9	14	cyan
TXNIP	2	blue
TXNL1	14	cyan
TXNL4A	14	cyan
TXNL4B	4	yellow
TXNRD1	3	brown
TXNRD2	4	yellow
TXNRD3	8	pink
TYK2	4	yellow
TYMP	2	blue
TYMS	4	yellow
TYRO3	10	purple
TYROBP	2	blue
TYRP1	23	darkturquoise
TYSND1	7	black
TYW1	3	brown
TYW1B	12	tan
TYW3	10	purple
U2AF1	1	turquoise
U2AF1L4	3	brown
U2AF2	4	yellow
U2SURP	6	red
UACA	9	magenta
UAP1	7	black
UAP1L1	15	midnightblue
UBA2	14	cyan
UBA5	3	brown
UBA52	13	salmon
UBA6	3	brown
UBA7	15	midnightblue
UBAC1	4	yellow
UBAP1	1	turquoise
UBAP2	1	turquoise
UBAP2L	1	turquoise
UBASH3A	2	blue
UBASH3B	2	blue
UBC	16	lightcyan
UBE2A	20	royalblue
UBE2B	17	grey60
UBE2C	25	orange
UBE2D1	2	blue
UBE2D2	13	salmon
UBE2D3	13	salmon
UBE2D4	26	darkorange
UBE2E1	13	salmon
UBE2G1	21	darkred
UBE2H	4	yellow
UBE2I	8	pink
UBE2J1	31	paleturquoise
UBE2J2	7	black
UBE2K	17	grey60
UBE2L3	6	red
UBE2L6	5	green
UBE2M	4	yellow
UBE2N	20	royalblue
UBE2O	1	turquoise
UBE2Q2	43	ivory
UBE2QL1	5	green
UBE2R2	1	turquoise
UBE2S	9	magenta
UBE2T	25	orange
UBE2V2	10	purple
UBE2Z	7	black
UBE3A	3	brown
UBE3B	1	turquoise
UBE4A	6	red
UBE4B	7	black
UBIAD1	12	tan
UBL3	3	brown
UBL4A	4	yellow
UBL5	12	tan
UBL7	11	greenyellow
UBLCP1	19	lightyellow
UBN2	12	tan
UBOX5	14	cyan
UBP1	3	brown
UBQLN1	24	darkgrey
UBQLN2	1	turquoise
UBQLN3	11	greenyellow
UBQLN4	1	turquoise
UBQLNL	2	blue
UBR1	6	red
UBR2	6	red
UBR3	6	red
UBR4	1	turquoise
UBR5	6	red
UBTD1	4	yellow
UBTD2	23	darkturquoise
UBTF	1	turquoise
UBXN1	3	brown
UBXN10	21	darkred
UBXN11	18	lightgreen
UBXN2A	16	lightcyan
UBXN2B	8	pink
UBXN6	4	yellow
UBXN8	5	green
UCHL1	26	darkorange
UCHL3	24	darkgrey
UCHL5	24	darkgrey
UCK1	4	yellow
UCK2	3	brown
UCKL1	4	yellow
UCN2	20	royalblue
UCP2	5	green
UCP3	1	turquoise
UEVLD	7	black
UFC1	14	cyan
UFM1	7	black
UFSP1	9	magenta
UGCG	16	lightcyan
UGDH	17	grey60
UGGT1	6	red
UGGT2	8	pink
UGP2	3	brown
UGT2B15	11	greenyellow
UHMK1	19	lightyellow
UHRF1	25	orange
UHRF1BP1	12	tan
UHRF1BP1L	3	brown
UHRF2	1	turquoise
UIMC1	9	magenta
ULBP1	3	brown
ULBP2	3	brown
ULBP3	3	brown
ULK1	1	turquoise
ULK2	5	green
ULK3	5	green
ULK4	5	green
UMPS	10	purple
UNC119	16	lightcyan
UNC119B	9	magenta
UNC13C	7	black
UNC13D	9	magenta
UNC45A	4	yellow
UNC50	12	tan
UNC5A	3	brown
UNC5B	1	turquoise
UNC5C	1	turquoise
UNC5CL	2	blue
UNC5D	5	green
UNC80	28	skyblue
UNC93B1	15	midnightblue
UNG	1	turquoise
UNK	1	turquoise
UNKL	1	turquoise
UPB1	39	orangered4
UPF1	7	black
UPF3A	5	green
UPF3B	10	purple
UPK1B	1	turquoise
UPK3B	1	turquoise
UPP1	13	salmon
UPRT	23	darkturquoise
UQCR10	13	salmon
UQCR11	13	salmon
UQCRB	12	tan
UQCRC1	4	yellow
UQCRC2	27	white
UQCRFS1	14	cyan
UQCRH	12	tan
UQCRQ	14	cyan
URB1	12	tan
URB2	3	brown
URGCP	1	turquoise
URM1	4	yellow
UROD	13	salmon
UROS	27	white
USE1	26	darkorange
USF1	16	lightcyan
USF2	3	brown
USH1G	10	purple
USO1	3	brown
USP11	16	lightcyan
USP12	23	darkturquoise
USP13	9	magenta
USP14	3	brown
USP15	6	red
USP18	7	black
USP19	7	black
USP20	7	black
USP21	1	turquoise
USP22	10	purple
USP24	6	red
USP25	6	red
USP28	6	red
USP3	5	green
USP30	2	blue
USP31	1	turquoise
USP32	8	pink
USP33	9	magenta
USP34	6	red
USP35	12	tan
USP36	1	turquoise
USP37	6	red
USP38	8	pink
USP39	21	darkred
USP4	1	turquoise
USP40	6	red
USP42	1	turquoise
USP43	1	turquoise
USP44	7	black
USP45	3	brown
USP46	24	darkgrey
USP47	3	brown
USP48	3	brown
USP49	18	lightgreen
USP5	4	yellow
USP51	5	green
USP53	9	magenta
USP54	9	magenta
USP6	24	darkgrey
USP6NL	39	orangered4
USP7	3	brown
USPL1	6	red
UST	5	green
UTP14A	27	white
UTP14C	11	greenyellow
UTP15	3	brown
UTP20	3	brown
UTP3	3	brown
UTP6	10	purple
UTRN	6	red
UTS2	3	brown
UTY	11	greenyellow
UVRAG	7	black
UXS1	9	magenta
UXT	13	salmon
VAMP1	1	turquoise
VAMP2	18	lightgreen
VAMP3	37	skyblue3
VAMP4	17	grey60
VAMP5	2	blue
VAMP8	15	midnightblue
VANGL1	3	brown
VANGL2	5	green
VAPA	3	brown
VARS	11	greenyellow
VARS2	29	saddlebrown
VASH1	12	tan
VASH2	5	green
VASN	1	turquoise
VASP	16	lightcyan
VAT1	5	green
VAT1L	5	green
VAV1	2	blue
VAV2	1	turquoise
VAV3	2	blue
VBP1	1	turquoise
VCAM1	9	magenta
VCAN	38	plum1
VCL	35	sienna3
VCP	20	royalblue
VCPIP1	23	darkturquoise
VDAC1	14	cyan
VDAC2	13	salmon
VDAC3	14	cyan
VDR	2	blue
VEGFA	3	brown
VEGFB	8	pink
VEGFC	17	grey60
VENTX	34	darkmagenta
VEPH1	9	magenta
VEZF1	5	green
VEZT	5	green
VGF	1	turquoise
VGLL3	41	lightsteelblue1
VGLL4	13	salmon
VILL	4	yellow
VIM	10	purple
VIT	5	green
VKORC1	4	yellow
VKORC1L1	2	blue
VLDLR	9	magenta
VMA21	8	pink
VMAC	16	lightcyan
VMO1	2	blue
VMP1	39	orangered4
VN1R1	31	paleturquoise
VN1R2	11	greenyellow
VNN1	21	darkred
VNN2	2	blue
VNN3	2	blue
VOPP1	4	yellow
VPREB3	21	darkred
VPS13A	3	brown
VPS13B	6	red
VPS13C	8	pink
VPS18	4	yellow
VPS25	13	salmon
VPS26A	3	brown
VPS26B	1	turquoise
VPS28	4	yellow
VPS33B	4	yellow
VPS37A	24	darkgrey
VPS37B	4	yellow
VPS37C	4	yellow
VPS37D	4	yellow
VPS41	3	brown
VPS45	8	pink
VPS52	11	greenyellow
VPS53	1	turquoise
VPS72	14	cyan
VRK1	27	white
VRK2	6	red
VRK3	24	darkgrey
VSIG1	1	turquoise
VSIG10L	9	magenta
VSIG4	15	midnightblue
VSTM2L	32	violet
VSTM4	5	green
VTA1	24	darkgrey
VTCN1	31	paleturquoise
VTN	3	brown
VWA1	28	skyblue
VWA5A	16	lightcyan
VWA5B2	10	purple
VWC2	5	green
VWCE	12	tan
VWDE	5	green
VWF	28	skyblue
WAC	0	grey
WARS	2	blue
WARS2	20	royalblue
WAS	2	blue
WASF1	12	tan
WASF2	1	turquoise
WASF3	13	salmon
WASL	35	sienna3
WBP1	17	grey60
WBP11	1	turquoise
WBP2	2	blue
WBP4	17	grey60
WDFY2	1	turquoise
WDFY3	6	red
WDFY4	2	blue
WDHD1	3	brown
WDR1	38	plum1
WDR11	8	pink
WDR13	19	lightyellow
WDR17	3	brown
WDR18	4	yellow
WDR19	1	turquoise
WDR24	7	black
WDR25	2	blue
WDR26	6	red
WDR27	1	turquoise
WDR3	10	purple
WDR33	25	orange
WDR34	4	yellow
WDR35	3	brown
WDR36	8	pink
WDR37	9	magenta
WDR4	3	brown
WDR41	8	pink
WDR43	14	cyan
WDR44	7	black
WDR45	4	yellow
WDR47	8	pink
WDR5	1	turquoise
WDR53	10	purple
WDR54	13	salmon
WDR55	1	turquoise
WDR59	1	turquoise
WDR5B	19	lightyellow
WDR6	36	yellowgreen
WDR60	1	turquoise
WDR61	13	salmon
WDR62	1	turquoise
WDR66	2	blue
WDR7	6	red
WDR72	1	turquoise
WDR73	1	turquoise
WDR74	20	royalblue
WDR75	3	brown
WDR77	20	royalblue
WDR78	1	turquoise
WDR81	34	darkmagenta
WDR82	6	red
WDR83	0	grey
WDR86	5	green
WDR88	0	grey
WDR89	10	purple
WDR90	1	turquoise
WDR91	1	turquoise
WDR92	3	brown
WDSUB1	26	darkorange
WDTC1	7	black
WDYHV1	5	green
WEE1	12	tan
WEE2	42	lightcyan1
WFDC10B	0	grey
WFDC13	22	darkgreen
WFDC2	31	paleturquoise
WFDC3	28	skyblue
WFDC5	19	lightyellow
WFIKKN1	16	lightcyan
WFIKKN2	9	magenta
WFS1	10	purple
WHAMM	30	steelblue
WIF1	6	red
WIPF1	2	blue
WIPF2	1	turquoise
WIPF3	7	black
WIPI1	2	blue
WIPI2	4	yellow
WIZ	1	turquoise
WLS	28	skyblue
WNK1	6	red
WNK3	5	green
WNT10B	2	blue
WNT11	5	green
WNT2B	5	green
WNT3	11	greenyellow
WNT4	1	turquoise
WNT5A	40	mediumpurple3
WNT7B	1	turquoise
WNT9B	11	greenyellow
WRAP53	4	yellow
WRN	3	brown
WRNIP1	4	yellow
WSB1	6	red
WSCD1	1	turquoise
WT1	22	darkgreen
WTAP	23	darkturquoise
WTIP	4	yellow
WWC1	10	purple
WWC2	4	yellow
WWC3	12	tan
WWOX	26	darkorange
WWP2	7	black
WWTR1	35	sienna3
XAF1	2	blue
XBP1	13	salmon
XCL1	10	purple
XCL2	21	darkred
XG	1	turquoise
XIAP	8	pink
XIRP1	1	turquoise
XIRP2	42	lightcyan1
XK	3	brown
XKR3	3	brown
XKR6	6	red
XKR8	2	blue
XPA	32	violet
XPC	26	darkorange
XPNPEP1	33	darkolivegreen
XPNPEP2	1	turquoise
XPNPEP3	1	turquoise
XPO1	19	lightyellow
XPO4	8	pink
XPO5	24	darkgrey
XPO6	2	blue
XPO7	6	red
XPOT	8	pink
XPR1	6	red
XRCC1	3	brown
XRCC2	1	turquoise
XRCC3	1	turquoise
XRCC4	2	blue
XRCC5	37	skyblue3
XRCC6	20	royalblue
XRN1	6	red
XRRA1	5	green
XYLB	3	brown
XYLT1	3	brown
XYLT2	36	yellowgreen
YAF2	20	royalblue
YAP1	35	sienna3
YARS	5	green
YARS2	20	royalblue
YBEY	13	salmon
YBX1	6	red
YDJC	4	yellow
YEATS2	1	turquoise
YEATS4	1	turquoise
YIF1A	1	turquoise
YIF1B	4	yellow
YIPF1	2	blue
YIPF2	9	magenta
YIPF3	3	brown
YIPF6	8	pink
YJEFN3	1	turquoise
YKT6	26	darkorange
YLPM1	1	turquoise
YME1L1	3	brown
YOD1	17	grey60
YPEL1	10	purple
YPEL2	3	brown
YPEL3	3	brown
YPEL4	10	purple
YPEL5	2	blue
YRDC	4	yellow
YTHDC1	1	turquoise
YTHDC2	43	ivory
YTHDF3	12	tan
YWHAE	15	midnightblue
YWHAG	3	brown
YWHAH	2	blue
YWHAQ	15	midnightblue
YWHAZ	3	brown
YY2	3	brown
ZADH2	21	darkred
ZAP70	21	darkred
ZAR1	24	darkgrey
ZBED1	4	yellow
ZBED3	12	tan
ZBED5	6	red
ZBED6	8	pink
ZBP1	2	blue
ZBTB1	17	grey60
ZBTB10	3	brown
ZBTB11	6	red
ZBTB12	11	greenyellow
ZBTB16	14	cyan
ZBTB17	4	yellow
ZBTB2	10	purple
ZBTB22	41	lightsteelblue1
ZBTB25	32	violet
ZBTB26	6	red
ZBTB3	29	saddlebrown
ZBTB34	23	darkturquoise
ZBTB37	6	red
ZBTB38	1	turquoise
ZBTB39	1	turquoise
ZBTB4	11	greenyellow
ZBTB40	1	turquoise
ZBTB41	43	ivory
ZBTB42	5	green
ZBTB43	23	darkturquoise
ZBTB44	6	red
ZBTB45	1	turquoise
ZBTB46	1	turquoise
ZBTB47	7	black
ZBTB48	10	purple
ZBTB49	16	lightcyan
ZBTB6	29	saddlebrown
ZBTB7A	18	lightgreen
ZBTB7B	41	lightsteelblue1
ZBTB7C	9	magenta
ZBTB8A	1	turquoise
ZBTB8B	3	brown
ZBTB8OS	1	turquoise
ZBTB9	11	greenyellow
ZC3H10	4	yellow
ZC3H12A	4	yellow
ZC3H12B	1	turquoise
ZC3H12C	3	brown
ZC3H12D	18	lightgreen
ZC3H13	3	brown
ZC3H14	3	brown
ZC3H15	3	brown
ZC3H18	27	white
ZC3H3	1	turquoise
ZC3H4	7	black
ZC3H6	6	red
ZC3H7A	34	darkmagenta
ZC3H7B	17	grey60
ZC3H8	36	yellowgreen
ZC3HAV1	12	tan
ZC3HAV1L	1	turquoise
ZC3HC1	4	yellow
ZC4H2	5	green
ZCCHC10	6	red
ZCCHC12	5	green
ZCCHC14	1	turquoise
ZCCHC17	22	darkgreen
ZCCHC18	42	lightcyan1
ZCCHC2	2	blue
ZCCHC24	14	cyan
ZCCHC3	10	purple
ZCCHC4	1	turquoise
ZCCHC8	30	steelblue
ZCCHC9	12	tan
ZCRB1	1	turquoise
ZCWPW1	30	steelblue
ZCWPW2	1	turquoise
ZDBF2	5	green
ZDHHC1	17	grey60
ZDHHC11	25	orange
ZDHHC12	4	yellow
ZDHHC14	10	purple
ZDHHC16	4	yellow
ZDHHC18	2	blue
ZDHHC19	37	skyblue3
ZDHHC2	21	darkred
ZDHHC21	5	green
ZDHHC23	8	pink
ZDHHC24	4	yellow
ZDHHC3	12	tan
ZDHHC5	35	sienna3
ZDHHC6	36	yellowgreen
ZDHHC7	3	brown
ZDHHC8	1	turquoise
ZDHHC9	9	magenta
ZEB1	5	green
ZER1	10	purple
ZFAND1	1	turquoise
ZFAND2A	19	lightyellow
ZFAND2B	4	yellow
ZFAND3	1	turquoise
ZFAND5	30	steelblue
ZFAT	3	brown
ZFC3H1	3	brown
ZFHX2	1	turquoise
ZFHX3	1	turquoise
ZFHX4	31	paleturquoise
ZFP1	3	brown
ZFP14	2	blue
ZFP2	26	darkorange
ZFP28	3	brown
ZFP3	6	red
ZFP30	42	lightcyan1
ZFP36	7	black
ZFP36L1	18	lightgreen
ZFP36L2	30	steelblue
ZFP37	3	brown
ZFP41	18	lightgreen
ZFP42	1	turquoise
ZFP62	19	lightyellow
ZFP64	1	turquoise
ZFP82	3	brown
ZFP90	26	darkorange
ZFP91	3	brown
ZFP92	5	green
ZFPL1	3	brown
ZFPM1	1	turquoise
ZFPM2	40	mediumpurple3
ZFR	37	skyblue3
ZFX	6	red
ZFYVE1	14	cyan
ZFYVE16	43	ivory
ZFYVE19	4	yellow
ZFYVE21	31	paleturquoise
ZFYVE26	18	lightgreen
ZFYVE27	10	purple
ZFYVE28	18	lightgreen
ZFYVE9	3	brown
ZG16B	29	saddlebrown
ZGLP1	1	turquoise
ZGPAT	7	black
ZHX1	4	yellow
ZHX2	7	black
ZHX3	1	turquoise
ZIK1	8	pink
ZIM2	24	darkgrey
ZKSCAN1	6	red
ZKSCAN2	12	tan
ZKSCAN3	1	turquoise
ZKSCAN4	9	magenta
ZKSCAN5	1	turquoise
ZMAT1	13	salmon
ZMAT2	1	turquoise
ZMAT3	12	tan
ZMAT4	20	royalblue
ZMAT5	25	orange
ZMIZ1	3	brown
ZMIZ2	1	turquoise
ZMPSTE24	8	pink
ZMYM2	6	red
ZMYM3	1	turquoise
ZMYM4	6	red
ZMYM6	6	red
ZMYND10	0	grey
ZMYND12	3	brown
ZMYND15	2	blue
ZMYND19	1	turquoise
ZMYND8	1	turquoise
ZNF10	6	red
ZNF100	30	steelblue
ZNF101	21	darkred
ZNF107	6	red
ZNF114	1	turquoise
ZNF117	6	red
ZNF12	6	red
ZNF121	17	grey60
ZNF124	5	green
ZNF131	40	mediumpurple3
ZNF132	20	royalblue
ZNF133	15	midnightblue
ZNF135	19	lightyellow
ZNF136	17	grey60
ZNF138	6	red
ZNF14	6	red
ZNF142	1	turquoise
ZNF143	25	orange
ZNF146	17	grey60
ZNF148	8	pink
ZNF154	3	brown
ZNF155	5	green
ZNF157	19	lightyellow
ZNF160	1	turquoise
ZNF165	33	darkolivegreen
ZNF169	1	turquoise
ZNF17	6	red
ZNF174	7	black
ZNF175	1	turquoise
ZNF18	2	blue
ZNF180	6	red
ZNF181	19	lightyellow
ZNF182	30	steelblue
ZNF184	5	green
ZNF185	6	red
ZNF189	9	magenta
ZNF195	27	white
ZNF197	3	brown
ZNF2	12	tan
ZNF200	2	blue
ZNF202	3	brown
ZNF205	4	yellow
ZNF207	0	grey
ZNF208	22	darkgreen
ZNF211	36	yellowgreen
ZNF212	1	turquoise
ZNF213	1	turquoise
ZNF214	5	green
ZNF215	9	magenta
ZNF217	1	turquoise
ZNF219	10	purple
ZNF22	2	blue
ZNF221	19	lightyellow
ZNF222	9	magenta
ZNF223	19	lightyellow
ZNF224	6	red
ZNF225	3	brown
ZNF226	27	white
ZNF227	22	darkgreen
ZNF229	7	black
ZNF23	19	lightyellow
ZNF230	2	blue
ZNF232	3	brown
ZNF233	22	darkgreen
ZNF234	1	turquoise
ZNF235	6	red
ZNF236	6	red
ZNF239	3	brown
ZNF24	19	lightyellow
ZNF248	26	darkorange
ZNF25	6	red
ZNF250	1	turquoise
ZNF251	42	lightcyan1
ZNF253	1	turquoise
ZNF254	5	green
ZNF26	17	grey60
ZNF260	19	lightyellow
ZNF264	1	turquoise
ZNF266	1	turquoise
ZNF267	17	grey60
ZNF273	6	red
ZNF274	23	darkturquoise
ZNF275	1	turquoise
ZNF276	18	lightgreen
ZNF277	22	darkgreen
ZNF28	43	ivory
ZNF280B	11	greenyellow
ZNF280C	7	black
ZNF280D	26	darkorange
ZNF281	24	darkgrey
ZNF282	7	black
ZNF284	0	grey
ZNF285	19	lightyellow
ZNF286A	1	turquoise
ZNF286B	1	turquoise
ZNF287	26	darkorange
ZNF292	6	red
ZNF296	18	lightgreen
ZNF3	1	turquoise
ZNF30	10	purple
ZNF300	19	lightyellow
ZNF302	19	lightyellow
ZNF304	12	tan
ZNF311	11	greenyellow
ZNF317	12	tan
ZNF318	6	red
ZNF319	18	lightgreen
ZNF32	2	blue
ZNF320	19	lightyellow
ZNF321P	4	yellow
ZNF322	1	turquoise
ZNF324	4	yellow
ZNF326	27	white
ZNF329	29	saddlebrown
ZNF331	5	green
ZNF333	32	violet
ZNF334	4	yellow
ZNF335	1	turquoise
ZNF337	1	turquoise
ZNF33A	6	red
ZNF33B	5	green
ZNF34	7	black
ZNF341	3	brown
ZNF343	3	brown
ZNF345	1	turquoise
ZNF346	23	darkturquoise
ZNF347	6	red
ZNF35	20	royalblue
ZNF350	32	violet
ZNF354A	32	violet
ZNF354B	14	cyan
ZNF354C	19	lightyellow
ZNF358	3	brown
ZNF362	14	cyan
ZNF367	10	purple
ZNF37A	3	brown
ZNF382	3	brown
ZNF383	24	darkgrey
ZNF384	7	black
ZNF385A	1	turquoise
ZNF385B	5	green
ZNF385C	1	turquoise
ZNF391	1	turquoise
ZNF394	7	black
ZNF395	33	darkolivegreen
ZNF396	0	grey
ZNF397	2	blue
ZNF404	4	yellow
ZNF407	1	turquoise
ZNF408	4	yellow
ZNF41	19	lightyellow
ZNF410	4	yellow
ZNF414	1	turquoise
ZNF415	5	green
ZNF416	23	darkturquoise
ZNF417	6	red
ZNF418	6	red
ZNF419	20	royalblue
ZNF423	26	darkorange
ZNF425	12	tan
ZNF426	29	saddlebrown
ZNF428	4	yellow
ZNF429	19	lightyellow
ZNF43	5	green
ZNF430	23	darkturquoise
ZNF431	35	sienna3
ZNF432	32	violet
ZNF433	6	red
ZNF436	11	greenyellow
ZNF438	2	blue
ZNF439	1	turquoise
ZNF44	18	lightgreen
ZNF440	6	red
ZNF441	19	lightyellow
ZNF442	15	midnightblue
ZNF443	5	green
ZNF444	4	yellow
ZNF445	1	turquoise
ZNF446	7	black
ZNF449	26	darkorange
ZNF45	6	red
ZNF451	9	magenta
ZNF454	3	brown
ZNF460	5	green
ZNF461	6	red
ZNF462	6	red
ZNF467	18	lightgreen
ZNF468	8	pink
ZNF469	3	brown
ZNF470	3	brown
ZNF471	6	red
ZNF473	1	turquoise
ZNF48	38	plum1
ZNF483	1	turquoise
ZNF484	6	red
ZNF485	21	darkred
ZNF486	5	green
ZNF490	1	turquoise
ZNF491	12	tan
ZNF492	1	turquoise
