GeneName	decidua_induced abortion_rep1	decidua_induced abortion_rep2	decidua_induced abortion_rep3	decidua_recurrent spontaneous abortion_rep1	decidua_recurrent spontaneous abortion_rep2	decidua_recurrent spontaneous abortion_rep3
MEX3D	0.995481	6.17632	5.23407	6.52763	16.6255	5.91361
MFAP1	10.1248	13.3169	20.3762	13.4612	14.857	15.6199
MFAP2	3.22795	32.7579	5.16658	18.5321	48.2923	14.2652
MFAP3	2.32032	4.19798	5.69849	4.75554	7.65914	5.83347
MFAP3L	0.599652	0.474657	1.89988	1.08654	2.35756	1.05799
MFAP4	395.912	370.623	329.692	483.922	143.118	526.481
MFAP5	1.31227	18.4783	7.46831	4.45215	36.761	5.15014
MFF	15.9801	21.1066	35.158	25.5173	40.5774	39.0473
MFGE8	477.174	358.999	277.191	540.975	176.146	362.328
MFHAS1	4.93539	2.72708	3.98383	3.87968	6.62106	3.41016
MFI2	93.0953	47.7586	15.9828	17.646	11.0775	20.0722
MFI2-AS1	0	0	0	0	0	0
MFN1	3.65674	3.94165	9.66877	5.43948	7.45148	7.85624
MFN2	22.4214	18.7079	34.3198	25.0638	27.1137	25.5234
MFNG	6.17295	10.6391	8.283	8.92878	10.2537	10.8946
MFSD1	14.3287	20.3277	26.1242	20.9858	23.5721	26.7656
MFSD10	43.1864	61.0711	42.1047	54.9523	40.1206	49.5669
MFSD11	11.8671	0	0	0	7.03889	0
MFSD12	116.629	92.7002	52.5895	134.952	37.8459	75.0405
MFSD2A	8.94153	99.5008	52.8334	12.6516	34.9441	12.2189
MFSD2B	36.3871	21.9754	21.2308	27.037	4.52569	24.6158
MFSD3	9.44385	10.8186	7.09282	4.08497	0	0
MFSD4	0.676838	5.19422	5.68658	4.82801	5.59648	8.28188
MFSD5	27.5439	28.9093	21.2851	22.8514	15.2686	20.1426
MFSD6	5.19119	2.91901	4.05396	3.78946	6.27964	4.35674
MFSD6L	1.74579	2.04366	10.2553	1.40704	1.11289	15.6106
MFSD7	1404.89	757.977	522.688	607.604	554.379	933.016
MFSD8	1.87717	1.98089	3.25395	3.57197	4.60731	3.83631
MFSD9	0.570495	0.91886	2.04774	1.21521	3.12229	1.63791
MGA	1.26667	1.46636	2.92134	1.79327	2.21823	3.07907
MGAM	0	0	0.0313668	0.00367373	0.10079	0.121554
MGAT1	92.3368	100.698	78.9934	114.281	91.4679	92.7358
MGAT2	0	15.2627	25.6315	24.7683	20.4743	27.8179
MGAT3	10.1576	12.8586	17.1575	17.3894	8.72612	16.0265
MGAT4A	2.54223	5.64643	6.0945	4.56605	7.98075	5.9044
MGAT4B	29.0385	59.4562	53.5236	65.0211	55.6157	55.2143
MGAT4C	0.562921	0.267369	0.518489	0.310416	0.41277	1.51318
MGAT5	5.14664	6.16634	4.63199	7.31047	13.6765	6.82726
MGAT5B	0.0410047	0.991477	0.0896508	0.090003	0.478061	0.113239
MGC12916	0.0292149	0.273763	0.0414538	0.116537	0.332874	0.447905
MGC12982	0.445965	1.07031	0.765023	0.312996	0.528203	0.660314
MGC14436	0.00143389	0.0337624	0.0552091	0	0.142971	0.0173039
MGC15885	0.0124731	0	0	0.0330823	0.0101198	0.0366487
MGC16025	0.0410705	0.0160304	0	0.0363648	0.0333807	0.0483642
MGC16121	22.8684	15.345	9.10063	23.0084	9.31825	14.3797
MGC16142	0.314369	0.397928	4.94102	2.65205	3.39526	0.436578
MGC16275	0.577255	0	0.195843	0	0	0
MGC16703	0	0	0	0	0	0
MGC21881	4.89997	6.22985	3.94314	4.71528	2.29744	4.6379
MGC23270	0.170711	0.0805566	0.439648	0.190913	0.138283	0.585467
MGC23284	2.37801	1.8763	2.46212	1.15724	1.92606	3.07696
MGC27345	0.513347	0.463721	0.894051	0.617325	0.621512	6.22963
MGC27382	0	0	0	0	0	0
MGC2752	4.02455	6.72549	12.9614	11.9736	6.40811	13.6723
MGC2889	0	0.0154892	0.0124939	0.0117076	0	0.00778404
MGC34034	0	0.00929327	0.00746213	0	0	0
MGC3771	0	0	0	0	0	0
MGC39372	0.777445	0.501277	0.120161	0.226841	0.877974	0.48253
MGC39584	0	0	0	0	0	0
MGC4473	0	0	0	0	0	0
MGC45800	0.0111001	0.0842379	0.0103847	0.0194607	0.0936194	0.0483821
MGC45922	0.0716982	0.253889	0.208916	0	0	0.0875625
MGC57346	0	0	0	0	0	0
MGC70870	0	0	0	0	0	0
MGC72080	77.7086	31.0808	27.2098	34.5359	20.0178	35.5216
MGEA5	34.5094	36.4432	51.5124	53.4438	64.343	56.1976
MGLL	31.4696	34.2628	36.2993	62.6553	46.6408	43.245
MGMT	40.7782	79.8972	27.3054	30.4345	16.7606	32.0581
MGP	182.046	298.821	80.3923	367.124	780.86	149.53
MGRN1	7.16655	26.7232	59.5264	13.018	0	14.4752
MGST1	218.066	249.726	195.073	261.184	174.66	190.648
MGST2	35.8855	40.4006	38.0637	39.2005	35.2986	40.7821
MGST3	24.0401	114.402	74.7308	84.2926	72.6871	41.8424
MIA	159.616	159.68	83.7188	102.08	77.9549	114.312
MIA-RAB4B	159.616	159.68	83.7188	102.08	77.9549	114.312
MIA2	0.0633848	0.0593545	11.5947	9.32442	12.8751	9.55477
MIA3	6.39211	6.52145	6.73298	8.76299	9.63575	5.6939
MIAT	4.57043	0.434747	0.433506	0.579185	0.478474	0.603093
MIB1	1.14718	1.40227	3.07597	2.39955	3.5953	4.71989
MIB2	38.2452	26.0832	13.0446	13.433	0	0
MICA	0	0	0	0	0	0
MICAL1	32.9247	92.134	80.6188	102.962	50.3919	75.6928
MICAL2	4.90129	15.4207	6.14085	0	11.5281	7.13538
MICAL3	2.10534	7.31151	5.81893	5.52571	6.22076	5.20302
MICALCL	0.0463786	0.0216883	0.0871731	0.0898517	0.115364	0.0596514
MICALL1	88.9122	36.9601	28.2758	23.1299	8.9877	103.524
MICALL2	15.9189	17.6559	7.37051	13.054	12.0557	5.41134
MICB	0	0	0	0	0	0
MICU1	14.2457	22.4246	26.8435	24.1626	26.7583	25.245
MID1	0.457615	0.901597	2.02353	0.674195	1.60518	0.913975
MID1IP1	10.1125	30.1242	31.3888	15.4551	25.6169	20.7258
MID2	0.852508	0.910749	1.67792	1.46509	1.36818	1.30263
MIDN	13.9754	12.0771	21.4085	28.6192	26.1044	14.6388
MIEN1	98.9065	102.994	82.0149	85.5455	0	80.1955
MIER1	4.88395	3.89084	6.97496	6.24579	6.5905	7.4995
MIER2	9.68299	13.8777	8.83633	9.6077	9.80419	10.1781
MIER3	1.28706	1.41016	3.06355	2.43708	3.6593	3.23577
MIF	609.658	823.448	694.697	567.952	621.698	664.577
MIF4GD	14.761	19.3145	0	14.6919	15.1414	39.8105
MIIP	83.4106	27.42	15.5616	16.9555	17.3313	21.7717
MILR1	15.0919	7.91837	2.47756	5.57368	3.42112	4.92649
MIMT1	0	0	0.023213	0	0	0.0145252
MINA	4.55363	5.02678	5.91484	5.71252	6.97287	8.68518
MINK1	10.6383	15.5134	20.5863	36.9487	30.5502	27.5837
MINOS1	92.9183	245.26	68.4609	133.487	189.142	207.388
MINPP1	5.14829	4.72148	7.02995	9.9579	6.37138	7.58333
MIOS	2.42269	3.20851	5.87479	5.86959	5.47305	5.64952
MIOX	0	0.0751271	0.122056	0	0	0.0890004
MIP	0.032866	0	0	0.00966741	0.0354753	0.0064221
MIPEP	23.7108	39.3424	6.25936	9.03849	5.56413	5.94722
MIPOL1	0.076659	0.140411	0.631766	0.651165	0.656543	0.393539
MIR1-1	0	0	0	0	0	0
MIR1-2	0	0	0	0	0	0
MIR100	0	0	0	0	0	0
MIR100HG	5.25125	6.20783	10.46	19.5451	23.6378	16.7456
MIR101-1	0	0	0	0	0	0
MIR101-2	0	0	0	0	0	0
MIR103A1	0	0	0	0	0	0
MIR103A2	0	0	0	0	0	0
MIR103B1	0	0	0	0	0	0
MIR103B2	0	0	0	0	0	0
MIR105-1	0	0	0	0	0	0
MIR105-2	0	0	0	0	0	0
MIR106A	0	0	0	0	0	0
MIR106B	0	0	0	0	0	0
MIR107	0	0	0	0	0	0
MIR10A	0	0	1.11528	0	50.7309	0
MIR10B	3.2796	0	6.65268	8.06384	13.3311	6.79998
MIR1178	1.34671	2.89103	2.24112	2.46555	2.90943	1.62156
MIR1179	0	0	0	0	0	0
MIR1180	0	0	0	0	0	0
MIR1181	98.4276	209.166	149.228	171.859	144.634	171.55
MIR1182	54.2058	37.222	52.25	131.432	55.131	82.9174
MIR1184-1	0	6.46009	5.23002	0	0	0
MIR1185-1	0	0	0	0	0	0
MIR1185-2	0	0	0	0	0	0
MIR1193	0	0	0	0	0	0
MIR1197	0	0	0	0	0	0
MIR1200	0	0	0	0	0	0
MIR1203	0	0	0	0	0	0
MIR1204	0	0	4.89653	6.73527	7.01099	6.51635
MIR1205	0	0	0	0	0	0
MIR1206	0	0	0	0	0	0
MIR1207	0	0	0	0	0	0
MIR1208	0	0	0	0	0	0
MIR122	0	0	0	0	0	0
MIR1224	0	0	0	0	0	0
MIR1225	0	0	0	0	0	0
MIR1226	0	0	0	0	0	0
MIR1227	0	0	0	0	0	0
MIR1228	0	0	0	0	0	0
MIR1229	0	0	0	0	0	0
MIR1231	0.965452	3.93789	0	0	0	1.3665
MIR1233-2	0	0	0	0	0	0
MIR1234	0	0	0	23.8311	0	0
MIR1236	0	0	0	0	0	0
MIR1237	0	0	0	0	0	0
MIR1238	0	9.20646	7.7453	0	0	0
MIR124-1	0	0	0	0	0	0
MIR124-2	0	0	0	0	0	0
MIR124-3	0	0	0	0	0	0
MIR1243	0	0	0	0	0	0
MIR1244-1	0	0	0	0	0	0
MIR1244-3	561.313	639.394	696.906	952.193	865.236	1028.65
MIR1245A	0	0	0	0	0	0
MIR1245B	0	0	0	0	0	0
MIR1246	0	0	0	0	0	0
MIR1247	14.799	11.8539	11.328	6.66151	6.5507	5.6147
MIR1248	0	0	0	0	0	0
MIR1249	0	0	0	0	0	0
MIR1250	0	0	0	0	0	0
MIR1251	0	0	0	0	0	0
MIR1252	0	0	0	0	0	0
MIR1253	0	0	0	0	0	0
MIR1256	2.1726	1.73379	2.09166	1.55893	2.40563	2.32935
MIR1257	0	0	0	0	5.61821	0
MIR1258	0	0	0	0	0	0
MIR125A	5.27377	6.3212	0	0	4.68868	4.51707
MIR125B1	0	0	0	0	0	0
MIR125B2	0	0	0	0	0	0
MIR126	139.753	0	83.0806	59.7119	145	79.2696
MIR1260A	0	0	0	0	0	0
MIR1260B	0	0	0	0	0	0
MIR1262	0	0	0	0	0	0
MIR1264	0	0	0	0	0	0
MIR1265	0	0	0	0	0	0
MIR1266	0	0	0	0	0	0
MIR127	0	0	0	0	0	0
MIR1270-2	0	0	0	0	0	0
MIR1272	0	0	0	0	0	0
MIR1275	0	0	0	0	0	0
MIR1276	0	0	0	0	0	0
MIR1277	0	0	0	0	0	0
MIR1278	0	0	0	0	0	0
MIR1279	0	0	0	0	0	0
MIR128-1	0	0	0	0	0	0
MIR128-2	0	0	0	0	0	0
MIR1280	0	0	0	0	0	0
MIR1281	3.75213	0	0	3.81855	8.84407	14.4609
MIR1282	0	0	0	0	0	0
MIR1283-1	0	0	0	0	0	0
MIR1283-2	0	0	0	0	0	0
MIR1284	0	0	0	0	0	0
MIR1286	0	0	0	0	0	0
MIR1287	11.1373	8.35395	25.9808	5.60405	30.8298	15.2651
MIR1288	0	0	0	0	0	0
MIR1289-2	0	0	0	0	0	0
MIR129-1	0	0	0	0	0	0
MIR129-2	0	0	0	0	0	0
MIR1291	57.0961	0	0	0	0	0
MIR1292	153.83	53.9282	42.6294	52.2872	22.929	36.3593
MIR1293	0	0	0	0	0	0
MIR1295A	0	0	0	0	0	0
MIR1296	0	0	0	0	0	0
MIR1297	0	0	0	0	0	0
MIR1298	0	0	0	0	0	0
MIR1301	0	0	0	0	0	0
MIR1304	0	0	18.9957	0	20.5775	50.1047
MIR1305	0	0	0	0	0	0
MIR1306	5.31635	14.02	14.1836	8.88784	10.2968	11.8653
MIR1307	432.216	306.46	215.484	289.046	268.066	336.312
MIR130A	0	0	0.558446	0.667494	0	0.652206
MIR130B	0	0	0	0	0	0
MIR132	0	0	0	0	0	0
MIR1322	0	0	0	0	0	0
MIR1323	0	0	0	0	0	0
MIR1324	0	241.977	0	0	0	0
MIR133A1	0	0	0	0	0	0
MIR133A2	0	0	0	0.0232525	0	0
MIR133B	0	0	0	0	0	0
MIR134	0	0	0	0	0	0
MIR1343	0	0	0	0	0	0
MIR135A1	0	0	0	0	0	0
MIR135A2	0	0	0	0	0	0
MIR135B	0	0	0	0	0	0
MIR136	0	0	0	0	0	0
MIR137	0.0116265	0.0136039	0	0	0	0
MIR137HG	0.0116265	0.0136039	0	0	0	0
MIR138-1	0	0	0	0	0	0
MIR138-2	0	0	0	0	0	0
MIR139	0	0	0	0	0	0
MIR140	0	0	0	0	0	0
MIR141	0	0	0	0	0	0
MIR142	5.48454	0	26.1099	0	0	67.4679
MIR143	1.68362	1.36265	9.03345	3.38474	1.9621	3.92091
MIR143HG	1.68362	1.36265	9.03345	3.38474	1.9621	3.92091
MIR144	0	0	0	0	0	0
MIR145	1.68362	1.36265	9.03345	3.38474	1.9621	3.92091
MIR1468	0	0	0	0	0	0
MIR1469	0	0	0	0	0	0
MIR146A	0	0	0	0	0	0
MIR146B	0	0	0	0	0	0
MIR1470	0	0	0	0	0	0
MIR1471	0	0	0	0	0	0
MIR147A	0	0	0	0	0	0
MIR147B	11.1516	12.31	4.67091	10.8931	8.7133	3.4619
MIR148A	0	0	0	0	0	0
MIR148B	0	0	0	0	0	0
MIR149	0	0	0	0	0	0
MIR150	0	0	0	0	0	0
MIR152	0	0	0	0	0	0
MIR153-1	0	0	0	0	0	0
MIR153-2	0	0	0	0	0	0
MIR1537	0	0	0	0	0	0
MIR1538	0	0	0	0	0	0
MIR1539	0	0	0	0	0	0
MIR154	0	0	0	0	0	0
MIR155	0.496996	0.607738	0.552627	0.887814	0.595165	0.887943
MIR155HG	0.496996	0.607738	0.552627	0.887814	0.595165	0.887943
MIR15A	0	0	0	0	0	0
MIR15B	0	0	0	0	0	0
MIR16-1	0	0	0	0	0	0
MIR16-2	0	0	0	0	0	0
MIR17	1.47624	0.72991	1.45245	0.869826	0.207248	0.761424
MIR17HG	1.47624	0.72991	1.45245	0.869826	0.207248	0.761424
MIR181A1	0	0	0	0	0	0
MIR181A2	0	0	0	0	0	0
MIR181A2HG	0.316409	0.678958	0.127274	0.477363	0.621982	0.404711
MIR181B1	0	0	0	0	0	0
MIR181B2	0	0	0	0	0	0
MIR181C	0	0	0	0	0	0
MIR181D	0	0	0	0	0	0
MIR182	0	0	0	0	0	0
MIR1827	0	0	0	0	0	0
MIR183	0	0	0	0	0	0
MIR184	0	0	0	0	0	0
MIR185	0	0	0	0	0	0
MIR186	0	0	0	0	0	0
MIR187	0	0	0	0	0	0
MIR188	0	0	0	0	0	0
MIR18A	1.47624	0.72991	1.45245	0.869826	0.207248	0.761424
MIR18B	0	0	0	0	0	0
MIR1908	0	0	0	0	0	0
MIR1909	3.34185	10.9989	6.18323	8.46747	8.1504	8.66352
MIR190A	0	0	0	0	0	0
MIR190B	0	0	0	0	0	0
MIR191	0	0	0	0	0	0
MIR1910	0	0	0	0	0	0
MIR1911	0	0	0	0	0	0
MIR1912	0	0	0	0	0	0
MIR1913	0	0	0	0	0	0
MIR1914	15.1343	34.2671	26.0711	17.267	22.2505	25.2235
MIR1915	0	0	0	0	0	0
MIR192	0	0	0	0	0	0
MIR193A	0	0	0	0	0	0
MIR193B	0	0	0	0	0	0
MIR194-1	0	0	0	0	0	0
MIR194-2	0	0	0	0	0	0
MIR195	0	0	0	0	0	0
MIR196A1	0	0	0	0	0	0
MIR196A2	0	0	0	0	0	0
MIR196B	0	13.8379	35.181	20.3196	0	24.6096
MIR197	0	0	0	0	0	0
MIR1972-1	0	0	0	0	0	0
MIR1973	0	0	0	0	0	0
MIR1976	18.4014	0	0	0	0	0
MIR198	74.6823	153.523	174.379	127.316	234.346	163.15
MIR199A1	1.48561	0	0	0	0.716701	0.530981
MIR199A2	7.84513	5.33817	12.3355	13.2484	3.34069	7.58965
MIR199B	0	0	0	0	0	0
MIR19A	1.47624	0.72991	1.45245	0.869826	0.207248	0.761424
MIR19B1	1.47624	0.72991	1.45245	0.869826	0.207248	0.761424
MIR19B2	0	0	0	0	0	0
MIR200A	0	0	2.35467	1.99916	0	0
MIR200B	0	0	0	0	0	0
MIR200C	0	0	0	0	0	0
MIR202	0	0	0	0	0	0
MIR203	0	0	0	0	0	0
MIR204	0	0	0	0	0	0
MIR205	0	0.271054	0	0.314271	0.193394	0.0468884
MIR2052	0	0	0	0	0	0
MIR2053	0	0	0	0	0	0
MIR2054	0	0	0	0	0	0
MIR205HG	0	0.271054	0	0.314271	0.193394	0.0468884
MIR206	0	0	0	0	0	0
MIR208A	0	0	0	0	0	0
MIR208B	0	0	0	0	0	0
MIR20A	1.47624	0.72991	1.45245	0.869826	0.207248	0.761424
MIR20B	0	0	0	0	0	0
MIR21	33.9741	47.6579	0	0	0	0
MIR210	0	7.76767	1.7147	6.95662	3.8077	1.88102
MIR210HG	0.751492	7.76767	1.7147	6.95662	3.8077	1.88102
MIR211	0	0	0	0	0	0
MIR2110	0.56432	0.815873	1.54062	1.34093	2.7922	2.454
MIR2113	0	0	0	0	0	0
MIR2114	0	0	0	0	0	0
MIR2116	0	0	0	0	0	0
MIR2117	0	0	0	0	0	0
MIR212	0	0	0	0	0	0
MIR214	7.84513	5.33817	12.3355	13.2484	3.34069	7.58965
MIR215	0	0	0	0	0	0
MIR216A	0	0	0	0	0	0
MIR216B	0	0	0	0	0	0
MIR217	0	0	0	0	0	0
MIR218-1	0	0	0	0	0	0
MIR218-2	0	0	0	0	0	0
MIR219-1	0	0	0	0	0	0
MIR219-2	0	0	0	0	0	0
MIR22	22.8663	12.4435	27.6733	43.1266	18.479	31.2922
MIR221	0	0	0	0	0	0
MIR222	0	0	0	0	0	0
MIR223	0	0	1.76853	1.8836	0	1.84172
MIR2276	0	0	0	0	0	0
MIR2277	1.73389	1.64712	3.71844	3.04326	2.67251	3.08328
MIR2278	0	0	0	0	0	0
MIR22HG	22.8663	12.4435	27.6733	43.1266	18.479	31.2922
MIR2355	0	0	0	0	0	0
MIR2392	0	0	0	0	0	0
MIR23A	0.938818	0	6.52736	22.1612	11.5139	7.15104
MIR23B	21.9451	0	52.883	105.768	0	0
MIR23C	0	0	0	0	0	0
MIR24-1	21.9451	101.555	52.883	105.768	57.5299	57.2215
MIR24-2	8.49772	11.7485	6.52736	22.1612	11.5139	7.15104
MIR2467	0	0	0	0	0	0
MIR25	49.4503	0	15.3908	16.7683	22.8839	29.3609
MIR2681	0	0	0	0	0	0
MIR2682	0	0	0	0	0	0
MIR26A1	0	0	0	0	0	0
MIR26A2	0	0	0	0	53.8844	0
MIR26B	0	0	0	0	0	0
MIR27A	8.49772	11.7485	6.52736	22.1612	11.5139	7.15104
MIR27B	0	0	52.883	105.768	57.5299	0
MIR2861	28.3332	35.432	60.4511	28.9643	35.1885	37.0599
MIR2909	0	0	0	0	0	0
MIR296	0	0	0	0	0	0
MIR2964A	0	0	0	0	0	0
MIR298	0	0	0	0	0	0
MIR299	0	0	0	0	0	0
MIR29A	0	0	0	0	0	0
MIR29B1	0	0	0	0	0	0
MIR29B2	4.17081	0	2.84258	0	1.59039	1.74669
MIR29C	4.17081	0	2.84258	469.905	1.59039	1.74669
MIR300	0	0	0	0	0	0
MIR301A	0	0	0	0	0	0
MIR301B	0	0	0	0	0	0
MIR302A	0	0	0	0	0	0
MIR302B	0	0	0	0	0	0
MIR302C	0	0	0	0	0	0
MIR302D	0	0	0	0	0	0
MIR302F	0	0	0	0	0	0
MIR3064	117.977	134.344	304.33	279.635	327.546	229.835
MIR3065	0	0	0	0	0	0
MIR3074	0	0	0	0	63.5062	0
MIR30A	0	0	0	0	0	0
MIR30B	0	0	0	0	0	0
MIR30C1	0	0	0	0	0	0
MIR30C2	0	0	1.17435	1.28132	0	1.5287
MIR30D	0	0	0	0	0	0
MIR30E	0	0	0	0	0	0
MIR31	0	0	0	0	0	0
MIR3115	0	0	0	0	0	0
MIR3117	0	0	0	0	0	0
MIR3119-2	0	0	0	0	0	0
MIR3120	0	0	0	0	0	0
MIR3121	0	0	0	0	0	0
MIR3122	0	0	0	0	0	0
MIR3123	0	0	0	0	0	0
MIR3124	0	0	0	0	0	0
MIR3125	0	0	0	0	0	0
MIR3126	0	0	0	0	0	0
MIR3127	0	0	0	0	0	0
MIR3128	0	0	0	0	0	0
MIR3129	0	0	0	0	0	0
MIR3130-1	0	0	0	0	0	0
MIR3131	0	0	0	0	0	0
MIR3132	0	0	0	0	0	0
MIR3134	5.96909	5.74571	6.81666	8.3938	18.3934	9.6806
MIR3136	0	0	0	0	0	0
MIR3138	0	0	0	0	0	0
MIR3140	0	0	0	0	0	0
MIR3141	0	0	0	0	0	0
MIR3142	0	0	0	0	0	0
MIR3143	0	0	0	0	0	0
MIR3145	0	0	0	0	0	0
MIR3146	0	0	0	0	0	0
MIR3147	0	0	0	0	0	0
MIR3148	0	0	0	0	0	0
MIR3150A	0	0	0	0	0	0
MIR3150B	0	0	0	0	0	0
MIR3151	0	0	0	0	0	0
MIR3152	0	0	0	0	0	0
MIR3153	0	0	0	0	0	0
MIR3154	0	0	0	0	0	0
MIR3155A	0	0	0	0	0	0
MIR3155B	0	0	0	0	0	0
MIR3156-1	0	0	0	0	0	0
MIR3156-2	0	0	0	0	0	0
MIR3156-3	0	0	0	0	0	0
MIR3157	0	0	0	0	0	0
MIR3158-1	0	0	0	0	0	0
MIR3160-1	0	0	0	0	0	0
MIR3160-2	0	0	0	0	0	0
MIR3162	0	0	0	0	0	0
MIR3165	0	0	0	0	71.6754	0
MIR3167	0	0	0	0	0	0
MIR3169	0	0	0	0	0	0
MIR3170	0	0	0	0	0	0
MIR3173	0	0	0	0	0	0
MIR3175	0	0	0	0	0	0
MIR3176	0	0	0	0	0	0
MIR3177	0	0	0	0	0	0
MIR3178	0	0	0	0	6.4372	0
MIR3179-1	0	0	0	0	0	0
MIR3179-3	0	0	26.2727	0	0	0
MIR3180-1	0	0	0	0	0	0
MIR3180-2	0	0	0	0	0	0
MIR3180-3	0	0	0	0	0	0
MIR3180-4	0	0	0	0	0	0
MIR3180-5	0	0	0	0	0	0
MIR3182	0	0	0	0	0	0
MIR3183	0	0	0	0	0	0
MIR3184	0	0	0	0	0	0
MIR3185	0	0	0	0	0	0
MIR3186	0	0	0	0	0	0
MIR3187	0	0	0	0	0	0
MIR3188	0	0	0	0	0	0
MIR3189	0	0	0	0	0	0
MIR3190	0	0	0	0	0	0
MIR3191	0	2.82308	1.63513	1.70839	0	2.56951
MIR3192	0	0	0	0	0	0
MIR3193	0	0	0	0	0	0
MIR3194	0	0	0	0	0	0
MIR3196	0	0	0	0	0	0
MIR3197	17.4734	0	127.69	48.8104	135.618	32.4849
MIR3198-1	0	0	0	0	0	0
MIR3198-2	2.64433	3.11755	4.59335	3.02446	3.51326	4.12484
MIR3199-1	0	0	0	0	0	0
MIR3199-2	0	0	0	0	0	0
MIR31HG	0.135426	0.237851	0.372009	0.469708	0.908553	0.440331
MIR32	0	0	0	0	0	0
MIR3200	0	0	0	0	0	0
MIR3201	0	0	0	0	0	0
MIR3202-1	0	0	0	0	0	0
MIR3202-2	0	0	0	0	0	0
MIR320A	0	0	0	0	0	0
MIR320B1	0	0	0	0	0	0
MIR320B2	0	0	0	0	0	0
MIR320C1	0	0	0	0	0	0
MIR320C2	0	0	0	0	0	0
MIR320D1	0	0	0	0	0	0
MIR320D2	0	0	0	0	0	0
MIR320E	0	0	0	0	0	0
MIR323A	0	0	0	0	0	0
MIR323B	0	0	0	0	0	0
MIR324	0	0	0	0	0	0
MIR326	0	0	0	0	0	0
MIR328	0	0	0	0	0	0
MIR329-1	0	0	0	0	0	0
MIR329-2	0	0	0	0	0	0
MIR330	0	0	0	0	0	0
MIR331	0	0	0	0	0	0
MIR335	0	0	0	0	0	0
MIR337	0	0	0	0	0	0
MIR338	0	0	0	0	0	0
MIR339	0	0	0	0	0	0
MIR33A	0	0	0	0	0	0
MIR33B	0	0	0	0	0	0
MIR340	0	0	0	0	0	0
MIR345	0	0	0	0	0	0
MIR346	0	0	0	0	0	0
MIR34A	0	0	0	0	0	0
MIR34B	0	0	0	0	0	0
MIR34C	0	0	0	0	0	0
MIR3529	0	0	0	0	0	0
MIR3545	0	0	0	0	0	0
MIR3591	0	0	0	0	0	0
MIR3605	98.6982	95.5337	77.4175	118.258	89.6268	94.0087
MIR3606	255.028	1076.99	892.816	320.908	273.52	618.425
MIR3607	0	0	0	0	0	0
MIR3609	6.82694	0	0	0	0	0
MIR3610	6.55253	9.87973	20.3462	13.9566	32.3576	19.3047
MIR3612	0	0	0	0	0	0
MIR3613	0	0	0	0.903571	0	0
MIR3614	9.67004	7.1195	11.2493	17.2622	10.2281	9.00283
MIR3615	9.15441	27.2223	20.3353	9.37234	23.2562	12.5383
MIR3616	0	0	0	0	0	0
MIR3618	5.31635	14.02	14.1836	8.88784	10.2968	11.8653
MIR3619	0.903898	0	0	0	0	0
MIR362	0	0	0	0	0	0
MIR3620	0	0	311.69	327.488	303.927	325.369
MIR3621	0	0	0	0	0	0
MIR3622A	0	0	0	0	0	0.254894
MIR3622B	0	0	0	0	0	0
MIR363	0	0	0	0	0	0
MIR3646	0	0	0	0	0	0
MIR3648	0	9.14361	5.34206	0	0	0
MIR3649	0	0	0	0	0	0
MIR3650	0	0.544341	0	0	0	1.66965
MIR3651	75.3829	0	0	0	0	0
MIR3652	473.731	518.531	397.25	534.8	381.239	370.05
MIR3653	0	0	0	0	0	0
MIR3654	1441.86	1624.1	1476.78	910.399	994.917	1327.06
MIR3655	58.5358	60.8575	65.2173	51.5872	54.8055	60.3911
MIR3656	0	0	0	0	0	0
MIR3658	3.03991	4.28056	5.42238	7.08946	5.48166	5.48301
MIR3659	0	0	0	0	0	0
MIR365A	0	0	0	0	0	0
MIR365B	0	0	0	0	0	0
MIR3660	0	0	0	0	0	0
MIR3661	0	0	0	0	0	0
MIR3662	0	0	0	0	0	12.8078
MIR3663	0	0	0	0	0	0
MIR3664	0	0	0	0	0	0
MIR3665	0	0	0	0	0	0
MIR3666	0	0	0	0	0	0
MIR3668	0	0	0	0	0	0
MIR367	0	0	0	0	0	0
MIR3671	0	0	0	1.65665	1.64377	0
MIR3675	0	0	0	0	0	0
MIR3676	0	0	0	0	0	0
MIR3677	0	0	0.974239	0	0	0.618059
MIR3678	0	0	0	0	0	0
MIR3679	0	0	0	0	0	0
MIR3680-1	0	0	0	0	0	0
MIR3682	0	0	0	0	0	0
MIR3684	0	0	0	0	0	0
MIR3685	0	0	0	0	0	0
MIR3687	0	0	0	0	0	0
MIR3688-1	0	0	0	0	0	0
MIR3688-2	0	0	0	0	0	0
MIR3689A	0	0	0	0	0	0
MIR3689B	0	0	0	0	0	0
MIR3689C	0	0	0	0	0	0
MIR3689D1	0	0	0	0	0	0
MIR3689D2	0	0	0	0	0	0
MIR3689E	0	0	0	0	0	0
MIR3689F	0	0	0	0	0	0
MIR369	0	0	0	0	0	0
MIR3690	0	0	0	0	0	0
MIR3691	0	0	0	0	0	0
MIR3692	0	0	0	0	0	0
MIR3714	0.899986	3.55733	1.95657	3.38444	2.92413	1.94808
MIR371A	0	0	0	0	0	0
MIR371B	0	0	0	0	0	0
MIR372	0	0	0	0	0	0
MIR373	0	0	0	0	0	0
MIR374A	0	0	0	0	0	0
MIR374B	0	0	0	0.630309	1.12289	0
MIR374C	1.59008	0	0	0	0	0
MIR375	0	0	0	0	0	0
MIR376A1	0	0	0	0	0	0
MIR376A2	0	0	0	0	0	0
